name,teff,teff_err,lum,lum_err,dnu,dnu_err,mhs,mhs_err,logg,logg_err,bad_data,on_grid_1e,on_grid_2e
KIC10727922,5976.135306759634,119.52270613519268,4.226987703731101,0.16446089893366622,55.389,3.045,-0.19082901,0.01353609,3.9510844447663813,0.038642312836439575,0,0,0
KIC2852862,6509.930543146417,130.19861086292835,6.931292849214272,0.2523409504162446,53.556,0.149,-0.08340900400000001,0.013146168,3.9550546386081074,0.009640638787808643,0,0,0
KIC10394814,5310.121226810605,106.20242453621208,6.578351908772242,0.2095186747091589,25.56,0.248,-0.16236155,0.0075026643000000014,3.4889539337484896,0.008705977115172242,0,0,0
KIC10873176,6371.754211436873,127.43508422873751,5.888380663521495,0.2124100912121216,48.342,0.8,-0.73775154,0.040086992,3.8778413140468233,0.02744510279095056,0,0,0
KIC8176564,6192.613995889309,123.85227991778619,2.975456081984624,0.0946063071516008,77.77600000000002,0.126,-0.136889,0.011636933,4.136366686040385,0.009550956068267835,0,0,0
KIC5683538,6390.550254146922,127.81100508293846,7.58005244196381,0.3088315207150876,41.98,2.381,-0.55038154,0.024741917999999998,3.7868254255575993,0.07619779616260515,0,0,0
KIC9791157,5887.812199672582,117.75624399345163,4.315166133977359,0.17738380493076988,54.457,0.8440000000000001,0.01958545,0.015060243999999999,3.947918209364984,0.03893968826406118,0,0,0
KIC8579578,6502.804684141556,130.05609368283115,8.033013434649531,0.27477959407680785,50.338,0.5489999999999999,0.052275002,0.01397903,3.9500925306280084,0.017374128502443673,0,0,0
KIC9700430,6318.330306828566,126.3666061365713,3.0502898040470963,0.10341874619833913,79.48899999999998,2.477,0.042276002,0.01109446,4.1674802784615546,0.025799794640964786,0,0,0
KIC6766513,6444.168287673069,128.8833657534614,6.773894431329397,0.26412056206336665,50.673,0.455,-0.140229,0.014479691000000001,3.9060682745116586,0.012442573021542884,0,0,0
KIC8114155,5882.984528142962,117.65969056285923,2.7504108053743304,0.09448547689921803,73.675,3.015,0.047381002,0.008438933000000001,4.0830272792259885,0.0478629404202346,0,1,1
KIC6933899,5953.277169996205,119.06554339992408,3.146259366398436,0.1107284106742088,72.139,0.066,0.033857,0.009517573,4.0914242885911145,0.0077990122205270985,0,1,1
KIC7799430,5211.5879929584635,104.23175985916927,4.664562461828722,0.1433729109893731,31.117,0.328,-0.12558155,0.007001564,3.5822840557481785,0.010053088375981406,0,0,0
KIC9455860,6556.591625559628,131.13183251119256,4.743595529235612,0.16083469661019922,70.913,2.4330000000000003,-0.055273,0.017929927,4.144821430836209,0.05351767614456021,0,0,0
KIC7038145,6220.301838527285,124.40603677054571,7.688941061361764,0.328877735674185,42.455,1.205,0.29493102,0.008359815999999999,3.828959782350663,0.025902966377552086,0,0,0
KIC8416311,6374.82452958812,127.49649059176241,8.025725040865352,0.2712797344742945,48.885,1.784,0.149751,0.011063102,3.904009578812834,0.02093213734070269,0,0,0
KIC10324098,6194.264634838499,123.88529269676997,6.187631006564533,0.2557219001511557,49.903,1.475,-0.016206,0.015343842,3.916597602268814,0.022145185124596026,0,0,0
KIC10959362,6044.895514358407,120.89791028716814,6.6649542835044135,0.2413940232133553,45.437,1.634,0.44399099999999997,0.007894323,3.8701745321336776,0.029248945639486875,0,0,0
KIC5431016,6625.908174340803,132.51816348681606,8.525584620837012,0.4400603870575424,48.838,0.325,-0.130719,0.01830977,3.9657493758283886,0.045843954292766984,0,0,0
KIC9026685,5669.083703383025,113.3816740676605,2.737902402214577,0.1357756701171775,61.894,0.639,0.0044758,0.008829725,3.9960940839111374,0.017936680517586196,0,1,1
